order_item_id,order_id,menu_item_id,quantity,item_price,subtotal
6079,2438,1332,3,450,1350
6080,2438,1342,3,300,900
6081,2438,1334,3,180,540
6082,2439,1304,2,500,1000
6083,2440,2203,1,500,500
6084,2440,2205,3,500,1500
6085,2440,2202,2,250,500
6086,2440,2206,3,120,360
6087,2441,1596,2,220,440
6088,2441,1592,3,450,1350
6089,2442,851,1,400,400
6090,2442,846,3,300,900
6091,2442,845,2,500,1000
6092,2442,848,3,150,450
6093,2443,2416,1,220,220
6094,2443,2420,3,200,600
6095,2443,2415,1,80,80
6096,2443,2423,3,150,450
6097,2444,2984,3,450,1350
6098,2444,2981,1,150,150
6099,2445,2396,1,100,100
6100,2445,2393,1,350,350
6101,2446,3228,3,220,660
6102,2446,3226,2,180,360
6103,2447,2779,2,220,440
6104,2447,2775,3,450,1350
6105,2448,2675,1,120,120
6106,2448,2673,2,400,800
6107,2448,2674,1,120,120
6108,2449,2179,3,500,1500
6109,2449,2178,2,180,360
6110,2449,2174,3,350,1050
6111,2450,2524,1,280,280
6112,2451,621,3,280,840
6113,2451,618,1,220,220
6114,2452,336,3,180,540
6115,2452,333,3,450,1350
6116,2453,1305,3,280,840
6117,2453,1311,1,200,200
6118,2453,1310,2,250,500
6119,2454,803,1,100,100
6120,2454,800,3,120,360
6121,2454,802,1,80,80
6122,2454,799,3,450,1350
6123,2455,2046,2,100,200
6124,2455,2045,1,100,100
6125,2455,2044,1,200,200
6126,2455,2047,1,100,100
6127,2456,2745,3,280,840
6128,2456,2739,1,500,500
6129,2457,2158,3,450,1350
6130,2457,2161,1,80,80
6131,2458,3030,2,280,560
6132,2458,3028,1,150,150
6133,2458,3033,1,180,180
6134,2458,3031,2,80,160
6135,2459,2510,1,500,500
6136,2459,2517,3,220,660
6137,2459,2519,3,400,1200
6138,2459,2521,1,180,180
6139,2460,937,2,80,160
6140,2460,930,1,80,80
6141,2460,931,2,150,300
6142,2460,938,3,220,660
6143,2461,2447,3,250,750
6144,2462,3775,1,400,400
6145,2462,3774,1,300,300
6146,2463,594,2,280,560
6147,2463,598,3,450,1350
6148,2464,3368,2,450,900
6149,2464,3367,2,220,440
6150,2465,674,1,400,400
6151,2466,1069,2,150,300
6152,2466,1070,3,350,1050
6153,2466,1071,3,450,1350
6154,2467,3463,2,180,360
6155,2467,3460,3,280,840
6156,2468,3407,1,80,80
6157,2469,3827,2,200,400
6158,2470,1134,2,450,900
6159,2470,1128,2,220,440
6160,2471,2411,1,200,200
6161,2472,1983,1,220,220
6162,2472,1985,1,450,450
6163,2472,1987,1,80,80
6164,2472,1984,1,220,220
6165,2473,1117,2,250,500
6166,2473,1123,3,220,660
6167,2473,1119,2,450,900
6168,2474,1197,3,450,1350
6169,2474,1192,1,150,150
6170,2474,1193,2,220,440
6171,2474,1195,2,350,700
6172,2475,3039,1,250,250
6173,2475,3040,1,500,500
6174,2476,224,1,450,450
6175,2476,221,2,180,360
6176,2476,222,3,80,240
6177,2477,261,2,500,1000
6178,2478,1282,2,300,600
6179,2478,1286,2,500,1000
6180,2478,1278,2,400,800
6181,2479,1313,1,100,100
6182,2479,1307,2,350,700
6183,2479,1306,2,350,700
6184,2480,3869,2,500,1000
6185,2480,3870,1,150,150
6186,2480,3867,1,300,300
6187,2480,3871,2,250,500
6188,2481,631,2,180,360
6189,2482,1807,3,120,360
6190,2482,1811,2,250,500
6191,2482,1808,3,180,540
6192,2483,266,1,280,280
6193,2483,268,2,250,500
6194,2483,272,3,250,750
6195,2483,269,2,450,900
6196,2484,2592,1,200,200
6197,2485,4000,1,80,80
6198,2486,2815,2,280,560
6199,2486,2819,1,150,150
6200,2486,2820,3,220,660
6201,2486,2813,3,250,750
6202,2487,4212,1,120,120
6203,2487,4210,3,350,1050
6204,2488,4114,1,220,220
6205,2488,4117,1,220,220
6206,2488,4113,2,350,700
6207,2489,1290,3,280,840
6208,2489,1287,2,350,700
6209,2489,1293,3,200,600
6210,2489,1291,1,400,400
6211,2490,3817,1,200,200
6212,2490,3814,3,220,660
6213,2491,3892,1,500,500
6214,2491,3894,3,250,750
6215,2492,72,1,150,150
6216,2492,77,3,350,1050
6217,2492,79,2,500,1000
6218,2493,414,2,150,300
6219,2493,415,2,220,440
6220,2494,2125,1,400,400
6221,2494,2127,2,80,160
6222,2494,2129,1,180,180
6223,2494,2122,2,280,560
6224,2495,7,3,300,900
6225,2495,10,2,120,240
6226,2495,12,2,100,200
6227,2495,8,2,400,800
6228,2496,3065,3,250,750
6229,2496,3064,3,220,660
6230,2497,214,1,180,180
6231,2497,208,3,450,1350
6232,2497,216,1,400,400
6233,2497,218,1,100,100
6234,2498,3142,3,200,600
6235,2499,1977,3,450,1350
6236,2499,1980,2,280,560
6237,2500,4115,3,150,450
6238,2500,4110,2,100,200
6239,2500,4116,2,500,1000
6240,2500,4111,1,250,250
6241,2501,595,1,250,250
6242,2501,596,3,450,1350
6243,2502,3209,2,250,500
6244,2503,57,3,300,900
6245,2503,53,2,450,900
6246,2503,59,2,250,500
6247,2503,58,2,280,560
6248,2504,1078,3,80,240
6249,2504,1082,3,120,360
6250,2504,1077,2,180,360
6251,2504,1080,1,80,80
6252,2505,799,2,450,900
6253,2506,322,3,200,600
6254,2506,321,3,100,300
6255,2507,1405,1,180,180
6256,2507,1414,2,80,160
6257,2508,4101,3,120,360
6258,2508,4107,2,200,400
6259,2508,4103,3,80,240
6260,2509,47,2,100,200
6261,2509,37,3,300,900
6262,2509,45,1,80,80
6263,2509,40,2,300,600
6264,2510,3226,2,180,360
6265,2510,3230,3,280,840
6266,2511,404,3,100,300
6267,2512,3977,2,120,240
6268,2512,3972,2,180,360
6269,2513,156,1,250,250
6270,2513,157,3,400,1200
6271,2513,155,2,200,400
6272,2514,1089,3,80,240
6273,2515,2260,1,100,100
6274,2515,2254,2,250,500
6275,2515,2264,2,450,900
6276,2516,3986,2,450,900
6277,2517,4130,1,250,250
6278,2518,2133,3,450,1350
6279,2518,2135,3,150,450
6280,2518,2132,1,500,500
6281,2518,2131,2,350,700
6282,2519,1749,2,350,700
6283,2519,1746,1,450,450
6284,2519,1744,2,80,160
6285,2519,1745,3,350,1050
6286,2520,360,3,120,360
6287,2520,361,2,120,240
6288,2520,363,2,220,440
6289,2520,359,2,350,700
6290,2521,3081,1,250,250
6291,2522,524,2,220,440
6292,2522,520,1,300,300
6293,2522,525,2,350,700
6294,2523,1687,3,350,1050
6295,2524,883,2,450,900
6296,2525,1425,2,180,360
6297,2525,1416,1,80,80
6298,2526,2209,3,300,900
6299,2527,2351,1,300,300
6300,2527,2347,2,450,900
6301,2527,2354,2,280,560
6302,2528,2250,3,350,1050
6303,2528,2248,1,500,500
6304,2529,3944,3,120,360
6305,2529,3953,2,200,400
6306,2529,3950,3,350,1050
6307,2529,3946,3,350,1050
6308,2530,1719,2,220,440
6309,2530,1727,3,400,1200
6310,2531,2347,1,450,450
6311,2531,2350,3,350,1050
6312,2532,1988,2,300,600
6313,2533,3616,1,400,400
6314,2533,3610,2,280,560
6315,2533,3613,2,200,400
6316,2533,3609,1,80,80
6317,2534,4248,1,450,450
6318,2534,4254,3,450,1350
6319,2534,4256,2,500,1000
6320,2535,145,2,300,600
6321,2535,141,3,150,450
6322,2536,3397,1,400,400
6323,2536,3396,2,80,160
6324,2537,1710,3,180,540
6325,2537,1706,1,150,150
6326,2538,612,3,180,540
6327,2538,605,3,400,1200
6328,2538,607,2,180,360
6329,2538,606,2,80,160
6330,2539,64,1,150,150
6331,2540,3360,2,500,1000
6332,2540,3359,3,350,1050
6333,2540,3357,2,200,400
6334,2541,2995,3,400,1200
6335,2541,2999,2,300,600
6336,2541,2998,3,280,840
6337,2542,3282,3,200,600
6338,2542,3286,2,180,360
6339,2543,3822,2,180,360
6340,2543,3823,1,300,300
6341,2543,3821,3,220,660
6342,2543,3820,1,100,100
6343,2544,4091,3,200,600
6344,2544,4095,2,250,500
6345,2544,4098,3,200,600
6346,2545,870,2,400,800
6347,2545,864,2,180,360
6348,2546,1910,2,350,700
6349,2547,3362,1,150,150
6350,2547,3363,3,280,840
6351,2548,2561,3,150,450
6352,2549,4266,2,350,700
6353,2549,4269,1,200,200
6354,2549,4272,2,300,600
6355,2550,3435,1,220,220
6356,2550,3434,3,400,1200
6357,2550,3433,1,280,280
6358,2551,1148,2,80,160
6359,2551,1149,3,400,1200
6360,2551,1150,3,150,450
6361,2552,931,1,150,150
6362,2552,938,2,220,440
6363,2552,934,3,80,240
6364,2553,1350,2,500,1000
6365,2553,1345,1,100,100
6366,2553,1349,3,500,1500
6367,2553,1347,3,200,600
6368,2554,1737,1,400,400
6369,2555,1683,1,500,500
6370,2556,2457,1,80,80
6371,2556,2456,2,220,440
6372,2557,1319,3,180,540
6373,2557,1322,2,280,560
6374,2558,1856,3,220,660
6375,2558,1854,1,150,150
6376,2559,2034,1,250,250
6377,2559,2033,3,280,840
6378,2559,2037,1,300,300
6379,2560,1658,3,220,660
6380,2560,1655,2,250,500
6381,2560,1657,2,80,160
6382,2561,2246,2,350,700
6383,2561,2247,2,450,900
6384,2562,2215,3,200,600
6385,2562,2222,3,450,1350
6386,2562,2213,3,250,750
6387,2563,2217,3,80,240
6388,2563,2223,2,400,800
6389,2564,1522,3,100,300
6390,2564,1528,2,80,160
6391,2564,1523,3,80,240
6392,2565,288,3,500,1500
6393,2565,291,1,300,300
6394,2566,2764,1,350,350
6395,2566,2767,2,500,1000
6396,2567,1837,1,80,80
6397,2567,1841,2,120,240
6398,2568,1680,2,500,1000
6399,2568,1678,3,400,1200
6400,2569,1470,3,150,450
6401,2569,1468,1,350,350
6402,2569,1464,1,250,250
6403,2570,2483,3,200,600
6404,2571,3468,1,80,80
6405,2572,2548,1,280,280
6406,2572,2545,3,450,1350
6407,2573,2145,1,280,280
6408,2573,2146,2,200,400
6409,2573,2148,1,180,180
6410,2574,688,1,280,280
6411,2574,685,3,450,1350
6412,2575,3753,1,80,80
6413,2575,3754,3,180,540
6414,2575,3752,1,120,120
6415,2575,3751,1,220,220
6416,2576,3278,3,200,600
6417,2576,3276,2,120,240
6418,2577,1347,2,200,400
6419,2578,4172,3,250,750
6420,2578,4170,2,250,500
6421,2578,4171,2,450,900
6422,2578,4173,2,80,160
6423,2579,3952,2,500,1000
6424,2579,3953,1,200,200
6425,2580,3399,1,450,450
6426,2580,3398,2,180,360
6427,2580,3403,2,280,560
6428,2581,986,2,150,300
6429,2581,982,2,80,160
6430,2582,567,1,450,450
6431,2582,569,1,120,120
6432,2582,563,3,300,900
6433,2582,564,1,80,80
6434,2583,3860,3,300,900
6435,2583,3856,3,150,450
6436,2583,3859,1,250,250
6437,2584,90,1,250,250
6438,2585,263,1,80,80
6439,2585,254,2,80,160
6440,2585,256,2,120,240
6441,2586,86,1,280,280
6442,2587,2723,3,150,450
6443,2587,2722,1,100,100
6444,2587,2727,3,400,1200
6445,2587,2728,1,280,280
6446,2588,1794,2,300,600
6447,2588,1796,3,200,600
6448,2589,451,2,300,600
6449,2589,450,2,500,1000
6450,2590,642,2,280,560
6451,2591,3412,3,450,1350
6452,2592,2270,3,250,750
6453,2592,2269,1,250,250
6454,2593,2077,2,250,500
6455,2593,2080,2,450,900
6456,2594,2714,3,200,600
6457,2594,2720,2,100,200
6458,2594,2715,3,400,1200
6459,2595,2139,1,120,120
6460,2595,2141,2,120,240
6461,2596,1461,1,400,400
6462,2596,1460,3,280,840
6463,2596,1463,2,150,300
6464,2597,1488,3,280,840
6465,2597,1487,2,500,1000
6466,2597,1485,1,100,100
6467,2597,1484,1,450,450
6468,2598,3992,2,280,560
6469,2598,3997,2,450,900
6470,2599,9,2,250,500
6471,2599,7,3,300,900
6472,2599,12,3,100,300
6473,2600,3680,1,500,500
6474,2600,3681,2,500,1000
6475,2600,3672,2,80,160
6476,2600,3678,2,300,600
6477,2601,1020,2,80,160
6478,2602,12,1,100,100
6479,2602,11,2,180,360
6480,2602,13,2,80,160
6481,2603,3091,1,120,120
6482,2603,3093,1,80,80
6483,2604,3782,3,300,900
6484,2605,3944,2,120,240
6485,2606,1325,1,400,400
6486,2606,1328,3,220,660
6487,2606,1329,1,250,250
6488,2606,1327,3,100,300
6489,2607,2968,2,250,500
6490,2607,2966,2,450,900
6491,2607,2965,3,280,840
6492,2608,782,2,180,360
6493,2608,780,3,500,1500
6494,2608,783,1,300,300
6495,2609,3554,2,200,400
6496,2610,311,2,80,160
6497,2610,307,2,300,600
6498,2610,312,2,100,200
6499,2611,1737,1,400,400
6500,2612,246,2,100,200
6501,2612,248,2,150,300
6502,2612,244,1,80,80
6503,2613,799,3,450,1350
6504,2613,801,2,220,440
6505,2614,3728,2,120,240
6506,2614,3732,3,300,900
6507,2614,3733,2,80,160
6508,2614,3731,1,350,350
6509,2615,3485,1,150,150
6510,2615,3486,1,80,80
6511,2616,1702,2,100,200
6512,2616,1697,1,300,300
6513,2617,3551,3,250,750
6514,2617,3553,2,220,440
6515,2618,760,2,350,700
6516,2618,757,2,300,600
6517,2618,758,1,220,220
6518,2618,756,3,280,840
6519,2619,455,1,150,150
6520,2619,462,1,120,120
6521,2619,461,2,100,200
6522,2619,456,2,120,240
6523,2620,2034,3,250,750
6524,2620,2039,3,200,600
6525,2621,804,1,180,180
6526,2621,802,1,80,80
6527,2621,799,3,450,1350
6528,2621,801,1,220,220
6529,2622,606,1,80,80
6530,2622,604,2,120,240
6531,2622,612,2,180,360
6532,2623,1700,1,100,100
6533,2624,2343,2,150,300
6534,2624,2342,2,250,500
6535,2624,2346,2,220,440
6536,2625,2810,1,400,400
6537,2625,2807,3,220,660
6538,2625,2808,1,400,400
6539,2625,2809,2,450,900
6540,2626,282,3,80,240
6541,2626,283,2,450,900
6542,2626,277,3,280,840
6543,2626,278,1,250,250
6544,2627,2068,2,120,240
6545,2627,2074,1,80,80
6546,2628,1003,1,300,300
6547,2628,999,1,400,400
6548,2628,1002,3,500,1500
6549,2629,2010,1,80,80
6550,2630,3755,3,100,300
6551,2630,3754,3,180,540
6552,2630,3756,2,400,800
6553,2630,3749,2,280,560
6554,2631,2559,3,200,600
6555,2631,2558,1,450,450
6556,2632,2234,2,280,560
6557,2633,1060,3,450,1350
6558,2633,1053,3,80,240
6559,2634,3607,1,500,500
6560,2634,3603,1,450,450
6561,2634,3604,1,450,450
6562,2635,1913,3,250,750
6563,2635,1910,3,350,1050
6564,2635,1912,2,280,560
6565,2636,2918,2,400,800
6566,2637,1840,3,100,300
6567,2637,1837,3,80,240
6568,2637,1844,3,300,900
6569,2638,3145,1,220,220
6570,2638,3153,1,150,150
6571,2639,1260,3,200,600
6572,2640,1186,2,350,700
6573,2640,1182,2,450,900
6574,2640,1190,2,400,800
6575,2640,1185,1,120,120
6576,2641,4294,1,180,180
6577,2641,4295,1,200,200
6578,2641,4292,3,80,240
6579,2642,4269,3,200,600
6580,2642,4270,3,500,1500
6581,2643,4008,1,180,180
6582,2643,4010,3,250,750
6583,2643,4007,1,220,220
6584,2644,2181,3,500,1500
6585,2644,2182,1,280,280
6586,2645,2406,1,250,250
6587,2645,2398,1,100,100
6588,2646,3476,2,80,160
6589,2646,3479,2,200,400
6590,2647,3053,3,400,1200
6591,2648,2554,2,180,360
6592,2649,813,1,300,300
6593,2649,814,2,350,700
6594,2650,2929,1,180,180
6595,2650,2937,3,200,600
6596,2651,3900,2,120,240
6597,2651,3906,3,220,660
6598,2651,3895,2,450,900
6599,2652,310,3,150,450
6600,2653,1329,2,250,500
6601,2654,4024,3,80,240
6602,2654,4032,2,500,1000
6603,2654,4031,2,100,200
6604,2655,3971,2,280,560
6605,2655,3979,1,350,350
6606,2656,3082,3,250,750
6607,2656,3078,2,250,500
6608,2656,3083,1,450,450
6609,2656,3080,2,250,500
6610,2657,2749,3,220,660
6611,2657,2747,3,150,450
6612,2657,2746,3,150,450
6613,2658,1491,1,300,300
6614,2658,1492,2,450,900
6615,2658,1493,1,220,220
6616,2658,1494,2,200,400
6617,2659,4274,2,220,440
6618,2660,3892,2,500,1000
6619,2660,3894,3,250,750
6620,2661,2313,3,280,840
6621,2661,2311,3,100,300
6622,2661,2309,1,350,350
6623,2662,2923,3,350,1050
6624,2663,2867,1,200,200
6625,2663,2875,1,120,120
6626,2663,2868,3,280,840
6627,2663,2869,2,500,1000
6628,2664,2008,1,400,400
6629,2664,2004,3,400,1200
6630,2664,2007,2,500,1000
6631,2665,649,1,200,200
6632,2665,650,1,400,400
6633,2665,645,2,250,500
6634,2666,646,2,400,800
6635,2666,648,3,80,240
6636,2666,650,1,400,400
6637,2666,647,1,300,300
6638,2667,1306,3,350,1050
6639,2667,1312,3,120,360
6640,2667,1313,2,100,200
6641,2667,1308,2,180,360
6642,2668,1172,2,500,1000
6643,2668,1177,2,250,500
6644,2668,1173,3,120,360
6645,2669,64,1,150,150
6646,2669,62,3,80,240
6647,2669,69,3,450,1350
6648,2669,61,1,350,350
6649,2670,111,1,80,80
6650,2671,1315,3,400,1200
6651,2672,2876,1,400,400
6652,2672,2881,1,450,450
6653,2673,3164,1,100,100
6654,2673,3159,2,500,1000
6655,2673,3165,3,400,1200
6656,2674,4014,3,300,900
6657,2674,4017,2,300,600
6658,2675,2720,2,100,200
6659,2675,2714,1,200,200
6660,2675,2711,3,150,450
6661,2675,2717,2,220,440
6662,2676,538,2,120,240
6663,2677,4173,3,80,240
6664,2678,2522,2,400,800
6665,2678,2527,3,200,600
6666,2678,2528,3,350,1050
6667,2679,2289,3,350,1050
6668,2679,2290,2,120,240
6669,2679,2291,3,200,600
6670,2680,1036,1,300,300
6671,2680,1034,1,150,150
6672,2680,1033,2,180,360
6673,2680,1037,2,300,600
6674,2681,1374,2,280,560
6675,2682,1139,1,400,400
6676,2682,1142,1,150,150
6677,2682,1140,3,250,750
6678,2682,1143,3,300,900
6679,2683,1321,3,300,900
6680,2684,4174,2,180,360
6681,2684,4171,1,450,450
6682,2684,4173,3,80,240
6683,2685,3820,2,100,200
6684,2686,3185,1,200,200
6685,2686,3180,2,500,1000
6686,2686,3181,2,450,900
6687,2686,3187,1,450,450
6688,2687,2747,3,150,450
6689,2687,2746,3,150,450
6690,2688,818,3,150,450
6691,2688,822,1,300,300
6692,2688,819,1,500,500
6693,2688,820,1,80,80
6694,2689,1994,1,100,100
6695,2689,1990,1,450,450
6696,2689,1993,3,200,600
6697,2690,4155,3,120,360
6698,2691,586,1,100,100
6699,2691,588,2,180,360
6700,2692,2733,1,300,300
6701,2692,2730,3,200,600
6702,2692,2737,1,500,500
6703,2692,2736,2,350,700
6704,2693,2270,1,250,250
6705,2693,2272,3,250,750
6706,2694,154,2,300,600
6707,2695,4251,1,250,250
6708,2695,4254,2,450,900
6709,2695,4248,3,450,1350
6710,2695,4253,2,280,560
6711,2696,385,2,250,500
6712,2696,384,1,280,280
6713,2697,3355,1,100,100
6714,2698,3944,2,120,240
6715,2698,3947,2,300,600
6716,2698,3945,3,100,300
6717,2698,3949,1,180,180
6718,2699,1637,1,280,280
6719,2699,1636,3,150,450
6720,2699,1641,1,180,180
6721,2700,1003,1,300,300
6722,2701,2684,2,250,500
6723,2702,3481,3,200,600
6724,2702,3474,3,180,540
6725,2703,2566,1,200,200
6726,2703,2567,3,200,600
6727,2703,2557,3,400,1200
6728,2703,2563,1,200,200
6729,2704,384,3,280,840
6730,2704,392,3,250,750
6731,2705,2474,2,100,200
6732,2705,2473,1,450,450
6733,2706,2589,2,400,800
6734,2706,2587,1,280,280
6735,2707,359,1,350,350
6736,2707,358,2,450,900
6737,2707,362,2,80,160
6738,2707,361,3,120,360
6739,2708,4085,2,280,560
6740,2708,4081,3,120,360
6741,2708,4087,2,500,1000
6742,2708,4082,2,400,800
6743,2709,1971,3,400,1200
6744,2709,1975,2,400,800
6745,2709,1968,2,180,360
6746,2710,2506,1,150,150
6747,2710,2502,2,500,1000
6748,2711,3174,1,150,150
6749,2711,3169,1,300,300
6750,2711,3171,3,500,1500
6751,2712,3515,3,500,1500
6752,2713,1427,3,280,840
6753,2714,3605,3,450,1350
6754,2714,3607,2,500,1000
6755,2714,3606,1,280,280
6756,2715,415,2,220,440
6757,2715,418,1,80,80
6758,2715,414,3,150,450
6759,2716,3343,1,200,200
6760,2716,3345,1,250,250
6761,2717,2230,3,180,540
6762,2717,2235,3,150,450
6763,2717,2231,3,350,1050
6764,2717,2232,3,350,1050
6765,2718,4116,2,500,1000
6766,2718,4112,2,200,400
6767,2718,4110,3,100,300
6768,2718,4114,3,220,660
6769,2719,478,2,300,600
6770,2719,479,3,250,750
6771,2719,476,1,450,450
6772,2720,415,3,220,660
6773,2720,418,2,80,160
6774,2721,119,3,220,660
6775,2721,121,2,220,440
6776,2722,2697,2,200,400
6777,2722,2701,2,80,160
6778,2722,2700,1,80,80
6779,2722,2702,3,280,840
6780,2723,321,3,100,300
6781,2724,1130,2,200,400
6782,2725,2311,3,100,300
6783,2725,2310,2,300,600
6784,2726,1617,1,500,500
6785,2726,1616,3,450,1350
6786,2726,1614,3,450,1350
6787,2726,1615,3,120,360
6788,2727,2447,1,250,250
6789,2727,2450,3,300,900
6790,2727,2453,3,250,750
6791,2728,1183,1,400,400
6792,2728,1181,3,500,1500
6793,2728,1179,1,150,150
6794,2728,1188,3,80,240
6795,2729,2908,3,80,240
6796,2729,2906,1,200,200
6797,2729,2907,3,400,1200
6798,2729,2901,3,250,750
6799,2730,798,1,300,300
6800,2730,795,3,100,300
6801,2730,796,1,180,180
6802,2731,439,1,200,200
6803,2732,1960,3,300,900
6804,2732,1957,2,250,500
6805,2732,1959,2,100,200
6806,2733,1742,1,100,100
6807,2733,1738,2,200,400
6808,2733,1739,2,200,400
6809,2733,1743,2,80,160
6810,2734,729,2,450,900
6811,2735,162,1,450,450
6812,2735,165,1,350,350
6813,2735,166,2,100,200
6814,2736,1040,3,150,450
6815,2737,1948,3,80,240
6816,2738,356,1,280,280
6817,2738,357,1,400,400
6818,2739,1980,3,280,840
6819,2739,1977,3,450,1350
6820,2740,4164,3,300,900
6821,2741,4226,1,400,400
6822,2741,4222,2,280,560
6823,2741,4228,1,80,80
6824,2741,4220,1,400,400
6825,2742,1146,3,400,1200
6826,2742,1145,1,80,80
6827,2742,1147,2,280,560
6828,2742,1149,3,400,1200
6829,2743,2265,3,300,900
6830,2743,2264,3,450,1350
6831,2743,2263,2,100,200
6832,2743,2255,2,250,500
6833,2744,3448,3,180,540
6834,2744,3442,3,350,1050
6835,2745,3030,2,280,560
6836,2745,3028,3,150,450
6837,2745,3031,3,80,240
6838,2745,3032,2,100,200
6839,2746,1118,3,200,600
6840,2747,1791,2,400,800
6841,2748,3501,1,300,300
6842,2748,3495,1,250,250
6843,2749,2808,1,400,400
6844,2749,2810,3,400,1200
6845,2750,2569,2,500,1000
6846,2750,2575,1,300,300
6847,2750,2571,2,80,160
6848,2750,2570,3,180,540
6849,2751,843,3,200,600
6850,2751,837,1,500,500
6851,2751,840,3,250,750
6852,2752,3995,2,350,700
6853,2752,3996,1,400,400
6854,2752,3993,1,80,80
6855,2753,4099,3,400,1200
6856,2753,4093,2,350,700
6857,2753,4100,1,150,150
6858,2753,4098,2,200,400
6859,2754,194,1,200,200
6860,2755,2744,1,500,500
6861,2755,2743,2,200,400
6862,2755,2745,1,280,280
6863,2755,2741,3,220,660
6864,2756,376,2,450,900
6865,2756,372,3,280,840
6866,2756,381,2,250,500
6867,2757,3637,2,120,240
6868,2757,3630,2,180,360
6869,2757,3635,2,80,160
6870,2757,3634,3,220,660
6871,2758,3745,3,80,240
6872,2759,1385,3,300,900
6873,2759,1381,3,80,240
6874,2760,1162,1,450,450
6875,2760,1153,1,280,280
6876,2761,3580,2,450,900
6877,2761,3584,1,220,220
6878,2762,2548,3,280,840
6879,2762,2550,3,180,540
6880,2763,4138,1,150,150
6881,2764,686,2,350,700
6882,2764,684,1,450,450
6883,2764,688,3,280,840
6884,2765,2793,1,500,500
6885,2766,3688,3,220,660
6886,2766,3685,2,180,360
6887,2766,3687,1,100,100
6888,2766,3686,2,180,360
6889,2767,1432,1,350,350
6890,2767,1431,1,200,200
6891,2767,1429,2,120,240
6892,2767,1430,3,400,1200
6893,2768,154,2,300,600
6894,2768,152,3,120,360
6895,2768,146,2,100,200
6896,2769,241,2,100,200
6897,2769,239,3,180,540
6898,2770,2683,3,350,1050
6899,2771,3334,2,200,400
6900,2771,3333,3,350,1050
6901,2772,4038,2,500,1000
6902,2772,4033,1,220,220
6903,2772,4040,1,80,80
6904,2772,4036,2,120,240
6905,2773,491,1,400,400
6906,2773,492,1,100,100
6907,2773,496,3,500,1500
6908,2773,494,2,400,800
6909,2774,864,1,180,180
6910,2774,863,2,220,440
6911,2774,862,2,180,360
6912,2775,296,2,400,800
6913,2776,1018,2,150,300
6914,2777,2572,1,100,100
6915,2777,2570,3,180,540
6916,2777,2568,1,350,350
6917,2778,1361,3,200,600
6918,2778,1367,3,250,750
6919,2778,1368,3,120,360
6920,2779,1661,1,350,350
6921,2779,1667,3,180,540
6922,2779,1665,1,300,300
6923,2780,3697,3,280,840
6924,2780,3695,1,120,120
6925,2781,1114,3,300,900
6926,2782,807,3,150,450
6927,2782,808,3,100,300
6928,2782,810,3,200,600
6929,2783,2979,3,280,840
6930,2783,2972,1,350,350
6931,2784,1036,1,300,300
6932,2785,3574,1,350,350
6933,2785,3575,3,350,1050
6934,2786,1710,1,180,180
6935,2787,2536,1,500,500
6936,2788,3637,2,120,240
6937,2788,3634,1,220,220
6938,2788,3633,1,250,250
6939,2788,3631,1,180,180
6940,2789,3388,2,220,440
6941,2789,3392,3,150,450
6942,2789,3390,2,80,160
6943,2790,2033,2,280,560
6944,2790,2039,1,200,200
6945,2791,3728,3,120,360
6946,2791,3731,1,350,350
6947,2792,1072,2,220,440
6948,2793,2636,1,400,400
6949,2793,2641,1,120,120
6950,2793,2639,3,500,1500
6951,2794,3544,3,220,660
6952,2795,1592,2,450,900
6953,2796,4021,1,200,200
6954,2797,1138,2,500,1000
6955,2797,1144,3,450,1350
6956,2797,1143,2,300,600
6957,2797,1141,2,150,300
6958,2798,2379,1,400,400
6959,2799,1665,1,300,300
6960,2799,1663,2,150,300
6961,2799,1661,3,350,1050
6962,2800,3242,3,400,1200
6963,2800,3247,2,500,1000
6964,2800,3245,3,400,1200
6965,2800,3246,3,220,660
6966,2801,2680,1,500,500
6967,2801,2679,1,350,350
6968,2801,2682,2,280,560
6969,2801,2678,1,220,220
6970,2802,1721,3,100,300
6971,2802,1727,1,400,400
6972,2802,1716,2,220,440
6973,2803,3355,2,100,200
6974,2803,3363,2,280,560
6975,2803,3358,1,80,80
6976,2804,583,3,180,540
6977,2804,579,3,80,240
6978,2805,345,1,100,100
6979,2805,343,3,80,240
6980,2805,342,2,250,500
6981,2806,3369,2,150,300
6982,2806,3367,3,220,660
6983,2807,3463,1,180,180
6984,2807,3460,1,280,280
6985,2808,578,3,250,750
6986,2808,575,2,180,360
6987,2808,571,1,280,280
6988,2809,2888,3,100,300
6989,2809,2890,3,200,600
6990,2809,2897,1,250,250
6991,2810,9,3,250,750
6992,2810,10,3,120,360
6993,2810,7,3,300,900
6994,2811,2620,1,100,100
6995,2811,2619,3,100,300
6996,2811,2622,2,280,560
6997,2811,2618,3,250,750
6998,2812,3273,2,500,1000
6999,2812,3272,1,180,180
7000,2813,3108,3,100,300
7001,2813,3111,2,180,360
7002,2814,4005,2,180,360
7003,2815,801,3,220,660
7004,2815,800,1,120,120
7005,2816,1649,2,300,600
7006,2816,1644,3,400,1200
7007,2817,2487,2,350,700
7008,2817,2481,3,150,450
7009,2817,2486,3,200,600
7010,2817,2485,2,80,160
7011,2818,3052,2,180,360
7012,2819,3681,3,500,1500
7013,2820,129,3,250,750
7014,2820,125,3,220,660
7015,2820,124,1,400,400
7016,2821,3563,1,100,100
